Row	Column	Assay	Sample	Conc	Ct	Tm	Expected Tm	R2	Chi2	Straight R2	Efficiency	Multiple peaks	Outlier	Multimodal melt peaks	F0	Flags	S-DispenseTip	S-DropIndex	S-GlobalDropIndex	S-SP-Well	A-DispenseTip	A-DropIndex	A-GlobalDropIndex	A-SP-Well	Asymmetry	A	B	C	D	E	AmpRatio	Tm minus mean	Ct minus mean
18	0	16S new 2_2	Sample21-Rep1	-1	10.2913	84.5346		0.9975662	799068.6	0.6278982	2.265452	FALSE	FALSE	FALSE	0.1360172										24	5901.991	1.138802	12.79106	10270.86	107.1911	2.740236		
18	4	16S new 2_2	Sample21-Rep2	-1	10.02563	84.70752		0.9973763	851626.7	0.6487941	2.203239	FALSE	FALSE	FALSE	0.2348979										18	5518.082	1.175693	12.57397	10366.77	86.03891	2.87869		
18	8	16S new 2_2	Sample21-Rep3	-1	9.729245	84.70216		0.9974279	847406.1	0.6326616	2.233571	FALSE	FALSE	FALSE	0.2589604										10	5732.628	1.157274	12.25333	10270.58	96.96536	2.7916		
18	1	16S new 2_2	Sample22-Rep1	-1	10.27051	83.8722		0.9965729	1039726	0.63593	2.278761	FALSE	FALSE	FALSE	0.1204628										17	6384.333	1.131345	12.76044	9533.81	142.6187	2.493313		
18	5	16S new 2_2	Sample22-Rep2	-1	10.21736	84.03363		0.9976525	730951.1	0.6509791	2.195673	FALSE	FALSE	FALSE	0.1968425										13	6098.149	1.180423	12.77192	9842.427	130.6727	2.614002		
18	9	16S new 2_2	Sample22-Rep3	-1	10.05078	84.02628		0.9971567	755138.8	0.623675	2.262322	FALSE	FALSE	FALSE	0.1480147										20	5878.361	1.140577	12.55287	8913.185	131.1126	2.51627		
18	2	16S new 2_2	Sample23-Rep1 	-1	9.870886	85.80153		0.9970858	860367.4	0.6228091	2.317939	FALSE	FALSE	FALSE	0.1401464										15	6413.774	1.110205	12.33298	9355.174	134.0776	2.458607		
18	6	16S new 2_2	Sample23-Rep2	-1	9.967628	85.77425		0.9975463	813990.1	0.6363958	2.263126	FALSE	FALSE	FALSE	0.1812305										20	6142.252	1.140121	12.46912	10185.26	115.8815	2.658229		
18	10	16S new 2_2	Sample23-Rep3	-1	9.719568	85.72914		0.9964786	1034986	0.6149309	2.322035	FALSE	FALSE	FALSE	0.1574195										12	6316.3	1.108063	12.17884	9342.119	128.8936	2.479049		
18	3	16S new 2_2	Sample24-Rep1	-1	9.799469	84.45287		0.9978206	700256.8	0.6236208	2.29211	FALSE	FALSE	FALSE	0.1768776										22	6312.236	1.124008	12.27974	9824.908	132.9867	2.556486		
18	7	16S new 2_2	Sample24-Rep2	-1	9.681568	84.40958		0.9973781	915412.8	0.6291841	2.277232	FALSE	FALSE	FALSE	0.2207188										17	6343.264	1.132194	12.17262	10306.27	128.7655	2.624758		
18	11	16S new 2_2	Sample24-Rep3	-1	9.645762	84.41382		0.9979513	628969	0.6440544	2.206092	FALSE	FALSE	FALSE	0.3013343										9	5858.857	1.173924	12.19177	9759.386	115.9959	2.665749		
0	0	16S old 1_1	Sample21-Rep1	-1	11.1488	82.7299		0.998019	490347.3	0.7289803	1.896446	FALSE	FALSE	FALSE	0.5359247										9	8474.351	1.426686	14.02768	9983.087	68.96104	2.178036		
0	4	16S old 1_1	Sample21-Rep2	-1	10.88698	82.78537		0.9997898	48834.05	0.7201146	1.784681	FALSE	FALSE	FALSE	1.448248	LowEfficiency									19	7672.05	1.563637	13.94622	10824.66	-37.32155	2.410921		
0	8	16S old 1_1	Sample21-Rep3	-1	10.81861	82.85426		0.9998673	27612.28	0.7528065	1.771143	FALSE	FALSE	FALSE	1.571443	LowEfficiency									14	7068.331	1.582779	13.90307	10261.01	-36.63877	2.451687		
0	1	16S old 1_1	Sample22-Rep1	-1	10.84558	82.87419		0.9994841	126557.5	0.7013013	1.858727	FALSE	FALSE	FALSE	0.8658153										17	8598.607	1.469122	13.78035	10259.86	27.52308	2.1932		
0	5	16S old 1_1	Sample22-Rep2	-1	10.83665	82.84385		0.9998647	32723.53	0.7412587	1.77711	FALSE	FALSE	FALSE	1.557332	LowEfficiency									11	8177.207	1.574264	13.90989	10709.91	-2.98229	2.309727		
0	9	16S old 1_1	Sample22-Rep3	-1	10.60322	82.91957		0.9998236	40931.37	0.7076994	1.786192	FALSE	FALSE	FALSE	1.602692	LowEfficiency									7	7894.819	1.561539	13.6597	10091.31	23.13874	2.278219		
0	2	16S old 1_1	Sample23-Rep1 	-1	10.34265	82.89203		0.9998634	34355.77	0.7378939	1.772107	FALSE	FALSE	FALSE	2.225835	LowEfficiency									11	8022.769	1.581396	13.42528	10827.57	-20.88626	2.349606		
0	6	16S old 1_1	Sample23-Rep2	-1	10.57563	82.83228		0.9997497	66135.52	0.7271883	1.75024	FALSE	FALSE	FALSE	2.308756	LowEfficiency									7	8060.005	1.613627	13.70071	11243.45	-14.54006	2.394968		
0	10	16S old 1_1	Sample23-Rep3	-1	10.33671	82.88338		0.999863	33838.17	0.7010742	1.78516	FALSE	FALSE	FALSE	1.984906	LowEfficiency									14	7785.682	1.562972	13.39508	10467.42	3.717658	2.344444		
0	3	16S old 1_1	Sample24-Rep1	-1	10.49392	82.81708		0.9996904	71029.48	0.7276755	1.731687	FALSE	FALSE	FALSE	2.616642	LowEfficiency									6	7787.636	1.642413	13.65691	10692.35	-34.45548	2.372991		
0	7	16S old 1_1	Sample24-Rep2	-1	10.60334	82.80377		0.999619	96002.98	0.7456967	1.743084	FALSE	FALSE	FALSE	2.342069	LowEfficiency									14	7740.08	1.624567	13.74283	11054.9	-17.70546	2.428267		
0	11	16S old 1_1	Sample24-Rep3	-1	10.53144	82.72112		0.999879	27257.46	0.7452406	1.767005	FALSE	FALSE	FALSE	1.931904	LowEfficiency									10	7539.944	1.588759	13.62377	10237.32	-6.384853	2.357744		
43	12	A.baumannii_1535	Sample21-Rep1													"CtIsLarge, MultipleMeltPeaks"																	
43	16	A.baumannii_1535	Sample21-Rep2	-1	32.35159	82.8437		0.9999666	5523.701	0.5570576	1.935727	FALSE	FALSE	FALSE	9.47E-08	CtIsLarge									7	5853.471	1.38594	35.17682	9978.486	31.37777	2.704713		
43	20	A.baumannii_1535	Sample21-Rep3													"CtIsLarge, MultipleMeltPeaks"																	
43	13	A.baumannii_1535	Sample22-Rep1	-1	32.59904	83.15931		0.9999687	3214.082	0.6307755	1.945788	FALSE	FALSE	FALSE	5.26E-08	CtIsLarge									6	6336.754	1.376019	35.4112	7897.191	39.72385	2.246252		
43	17	A.baumannii_1535	Sample22-Rep2	-1	33.26935	82.905		0.9999683	3394.254	0.6033731	1.947748	FALSE	FALSE	FALSE	3.58E-08	CtIsLarge									8	6470.672	1.374109	36.07899	9056.377	44.78517	2.399604		
43	21	A.baumannii_1535	Sample22-Rep3													"CtIsLarge, MultipleMeltPeaks"																	
43	14	A.baumannii_1535	Sample23-Rep1 	-1	32.71796	82.82241		0.9999728	3239.916	0.6217594	1.954274	FALSE	FALSE	FALSE	4.56E-08	CtIsLarge									8	7043.729	1.367805	35.51931	8643.139	40.1334	2.227069		
43	18	A.baumannii_1535	Sample23-Rep2													"CtIsLarge, MultipleMeltPeaks"																	
43	22	A.baumannii_1535	Sample23-Rep3													"CtIsLarge, MultipleMeltPeaks"																	
43	15	A.baumannii_1535	Sample24-Rep1	-1	34.2574	87.35889		0.9999535	3946.446	0.5338032	1.834006	FALSE	FALSE	FALSE	1.73E-07	CtIsLarge									9	6181.022	1.498903	37.23139	10614.08	34.39206	2.717206		
43	19	A.baumannii_1535	Sample24-Rep2													"CtIsLarge, MultipleMeltPeaks"																	
43	23	A.baumannii_1535	Sample24-Rep3	-1	34.46933	87.57673		0.9999579	3528.845	0.5521489	1.847341	FALSE	FALSE	FALSE	1.19E-07	CtIsLarge									13	6733.031	1.482634	37.4219	10920.15	39.34719	2.621877		
39	60	aac(3)-ib_408	Sample21-Rep1	-1	33.61882	89.35179		0.9999179	6024.676	0.4744978	1.733373	FALSE	FALSE	FALSE	1.67E-06	"LowEfficiency, CtIsLarge"									14	7456.349	1.63974	36.77829	9177.816	14.6079	2.230873		
39	64	aac(3)-ib_408	Sample21-Rep2	-1	33.38655	88.68227		0.9998745	10707.91	0.4528387	1.772168	FALSE	FALSE	FALSE	9.01E-07	"LowEfficiency, CtIsLarge"									12	7649.373	1.581308	36.46907	9342.115	10.59925	2.221292		
39	68	aac(3)-ib_408	Sample21-Rep3	-1	32.97385	88.97125		0.9999049	10066.72	0.4674231	1.803533	FALSE	FALSE	FALSE	6.52E-07	CtIsLarge									18	7777.053	1.538005	35.99933	9540.581	-1.616469	2.22676		
39	61	aac(3)-ib_408	Sample22-Rep1	-1	31.83327	88.74567		0.9999105	7732.164	0.590332	1.812559	FALSE	FALSE	FALSE	9.79E-07	CtIsLarge									13	8043.168	1.526132	34.84312	8053.003	23.92076	2.001223		
39	65	aac(3)-ib_408	Sample22-Rep2	-1	32.2162	88.84985		0.9998606	17198.68	0.5448083	1.842704	FALSE	FALSE	FALSE	4.86E-07	CtIsLarge									19	8333.17	1.488236	35.17615	8955.474	12.02559	2.074678		
39	69	aac(3)-ib_408	Sample22-Rep3	-1	31.45777	88.66354		0.9998373	18086.78	0.5758133	1.820274	FALSE	FALSE	FALSE	1.20E-06	CtIsLarge									17	8645.087	1.516182	34.45452	8914.604	5.852666	2.031176		
39	62	aac(3)-ib_408	Sample23-Rep1 													"LowEfficiency, CtIsLarge, MultipleMeltPeaks"																	
39	66	aac(3)-ib_408	Sample23-Rep2	-1	32.37537	88.96947		0.999875	14959.57	0.5171981	1.874504	FALSE	FALSE	FALSE	2.45E-07	CtIsLarge									19	8133.129	1.45095	35.28621	8945.95	6.739055	2.09994		
39	70	aac(3)-ib_408	Sample23-Rep3	-1	33.33775	88.97096		0.9999159	7399.33	0.445587	1.760308	FALSE	FALSE	FALSE	1.22E-06	"LowEfficiency, CtIsLarge"									12	8416.891	1.598567	36.443	9714.925	-6.329135	2.154218		
39	63	aac(3)-ib_408	Sample24-Rep1													"LowEfficiency, CtIsLarge, CurveFitFailed"																	
39	67	aac(3)-ib_408	Sample24-Rep2													"LowEfficiency, CtIsLarge, MultipleMeltPeaks"																	
39	71	aac(3)-ib_408	Sample24-Rep3													"LowEfficiency, CtIsLarge, CurveFitFailed"																	
57	60	aac(3)-id_ie_409	Sample21-Rep1													"CtIsLarge, MultipleMeltPeaks"																	
57	64	aac(3)-id_ie_409	Sample21-Rep2													"CtIsLarge, MultipleMeltPeaks"																	
57	68	aac(3)-id_ie_409	Sample21-Rep3	-1	33.13096	86.2739		0.9998484	17779.16	0.4896812	1.975878	FALSE	FALSE	FALSE	2.55E-08	CtIsLarge									15	7717.05	1.3475	35.90556	9520.512	2.629137	2.233698		
57	61	aac(3)-id_ie_409	Sample22-Rep1													"CtIsLarge, MultipleMeltPeaks"																	
57	65	aac(3)-id_ie_409	Sample22-Rep2													"CtIsLarge, MultipleMeltPeaks"																	
57	69	aac(3)-id_ie_409	Sample22-Rep3													"CtIsLarge, MultipleMeltPeaks"																	
57	62	aac(3)-id_ie_409	Sample23-Rep1 	-1	33.65805	82.08739		0.9999702	2068.806	0.5735532	1.967597	FALSE	FALSE	FALSE	1.68E-08	CtIsLarge									9	8451.572	1.355182	36.44277	8015.277	14.84393	1.948377		
57	66	aac(3)-id_ie_409	Sample23-Rep2	-1	34.58783	82.60764		0.9999598	2088.263	0.4929135	1.901068	FALSE	FALSE	FALSE	3.25E-08	CtIsLarge									9	8085.188	1.421718	37.46017	9021.625	6.048976	2.115821		
57	70	aac(3)-id_ie_409	Sample23-Rep3													"CtIsLarge, CurveFitFailed"																	
57	63	aac(3)-id_ie_409	Sample24-Rep1	-1	32.19314	83.09859		0.9999279	6458.843	0.5988777	1.976515	FALSE	FALSE	FALSE	4.32E-08	CtIsLarge									6	8248.934	1.346914	34.96697	8135.622	22.34691	1.986263		
57	67	aac(3)-id_ie_409	Sample24-Rep2													"CtIsLarge, MultipleMeltPeaks"																	
57	71	aac(3)-id_ie_409	Sample24-Rep3	-1	34.66569	83.31751		0.9999265	3287.937	0.4184722	1.94535	FALSE	FALSE	FALSE	1.25E-08	CtIsLarge									16	7700.789	1.376447	37.47841	8358.884	6.277047	2.085458		
12	36	aac(3)-iid_iii_iif_iia_iie_410	Sample21-Rep1													MultipleMeltPeaks																	
12	40	aac(3)-iid_iii_iif_iia_iie_410	Sample21-Rep2	-1	26.59433	86.09349		0.9999333	13935.95	0.7570076	1.976255	FALSE	FALSE	FALSE	3.85E-06										9	6132.114	1.347153	29.36847	11299.79	44.23746	2.842724		
